loc_home,loc_neutral,loc_away,elo_diff,form_diff,rest_diff,home_goals,away_goals
0,1,0,-0.2098146054055645,1.80652840818373,0.09097177820572666,1.0,1.0
1,0,0,0.5699963446851168,-0.6046091693575929,-2.4394442757112427,1.0,0.0
1,0,0,0.22729915585602828,-0.5936296742149083,0.9858167945227652,2.0,0.0
0,1,0,0.03147219081083469,-0.3256326639526903,0.8708283577973979,0.0,3.0
1,0,0,0.5664994345950243,0.16149109738331846,0.047628048989254435,0.0,0.0
1,0,0,-0.2937404475677903,-0.5601180628082547,0.0,1.0,2.0
1,0,0,1.272875272793758,0.9290269090217406,-1.392091478804217,5.0,0.0
1,0,0,0.7413449390996613,0.504795099591619,-1.392091478804217,1.0,1.0
1,0,0,0.09091966234241133,-0.1774087755918456,0.0,1.0,0.0
1,0,0,1.126005049009863,0.35622116729833797,1.6817585740137266,1.0,4.0
1,0,0,0.405641570450758,0.12030971659636414,1.8152899666382492,4.0,1.0
1,0,0,-0.08042893207213306,2.8623803352959363,0.06744128079553269,2.0,1.0
1,0,0,0.7623263996402178,0.9283726352169784,0.0,1.0,1.0
1,0,0,-1.4197454965776533,0.07672632639899457,0.0,2.0,0.0
1,0,0,0.6469283666671573,1.1309222177796834,1.0678406300013554,1.0,1.0
1,0,0,0.47557977225261294,0.9718733714979346,-2.6958549280083917,7.0,1.0
1,0,0,0.6749036473878992,0.6379101523708091,-1.0678406300013554,3.0,1.0
1,0,0,0.7623263996402176,0.42295452756054475,-0.04445176257083361,4.0,0.0
